event_id,user_id,event_type,event_date,product_id,amount,traffic_source
5706,3544,page_view,14:14.5,305,,social
6393,3924,checkout_start,16:53.3,102,,email
3436,2318,page_view,19:26.4,201,,paid_ads
6394,3924,payment_info,20:53.3,102,,email
9432,5511,page_view,21:57.9,101,,social
7058,4298,add_to_cart,22:03.7,201,,email
7998,4756,add_to_cart,22:06.5,201,,social
6395,3924,purchase,23:53.3,102,181.68,email
7059,4298,checkout_start,25:03.7,201,,email
7999,4756,checkout_start,30:06.5,201,,social
5065,3181,page_view,32:35.9,102,,organic
7060,4298,payment_info,33:03.7,201,,email
7061,4298,purchase,34:03.7,201,138.42,email
8000,4756,payment_info,35:06.5,201,,social
8001,4756,purchase,39:06.5,201,25.04,social
2832,1985,page_view,40:59.7,102,,organic
8820,5194,page_view,44:08.6,201,,paid_ads
8821,5194,add_to_cart,47:08.6,201,,paid_ads
8822,5194,checkout_start,53:08.6,201,,paid_ads
8675,5117,page_view,11:55.1,102,,social
3482,2342,page_view,25:57.7,102,,organic
6229,3832,page_view,30:47.4,205,,social
7625,4574,page_view,09:56.7,404,,organic
4166,2704,page_view,21:27.6,101,,paid_ads
2648,1903,page_view,24:27.8,102,,paid_ads
7013,4273,page_view,28:55.4,305,,social
7626,4574,add_to_cart,28:56.7,404,,organic
4167,2704,add_to_cart,41:27.6,101,,paid_ads
4168,2704,checkout_start,45:27.6,101,,paid_ads
8223,4878,page_view,50:24.7,101,,social
4169,2704,payment_info,51:27.6,101,,paid_ads
4170,2704,purchase,52:27.6,101,193.08,paid_ads
6281,3864,page_view,10:35.6,102,,email
6282,3864,add_to_cart,17:35.6,102,,email
6145,3780,page_view,23:53.9,205,,social
3075,2129,page_view,25:20.2,305,,organic
3076,2129,add_to_cart,28:20.2,305,,organic
2376,1758,page_view,29:47.2,102,,organic
6146,3780,add_to_cart,33:53.9,205,,social
3077,2129,checkout_start,37:20.2,305,,organic
6147,3780,checkout_start,37:53.9,205,,social
2939,2052,page_view,38:01.4,201,,paid_ads
5648,3513,page_view,39:41.5,205,,paid_ads
7919,4717,page_view,41:56.0,205,,organic
6148,3780,payment_info,42:53.9,205,,social
2940,2052,add_to_cart,43:01.4,201,,paid_ads
6149,3780,purchase,44:53.9,205,193.31,social
7151,4345,page_view,47:53.9,205,,social
2941,2052,checkout_start,49:01.4,201,,paid_ads
2942,2052,payment_info,53:01.4,201,,paid_ads
2943,2052,purchase,54:01.4,201,32.2,paid_ads
5649,3513,add_to_cart,57:41.5,205,,paid_ads
4497,2873,page_view,03:24.3,101,,organic
2462,1806,page_view,03:38.3,404,,email
5650,3513,checkout_start,03:41.5,205,,paid_ads
6634,4050,page_view,07:37.4,101,,paid_ads
2463,1806,add_to_cart,11:38.3,404,,email
5651,3513,payment_info,11:41.5,205,,paid_ads
5652,3513,purchase,14:41.5,205,75.51,paid_ads
5144,3220,page_view,15:41.7,305,,social
8965,5263,page_view,27:13.6,201,,organic
10089,5843,page_view,28:50.6,201,,social
7222,4372,page_view,34:55.1,404,,organic
1007,1004,page_view,44:45.2,205,,organic
4238,2744,page_view,46:22.8,102,,organic
7223,4372,add_to_cart,46:55.1,404,,organic
7224,4372,checkout_start,54:55.1,404,,organic
7225,4372,payment_info,01:55.1,404,,organic
7226,4372,purchase,03:55.1,404,148.29,organic
4239,2744,add_to_cart,05:22.8,102,,organic
4240,2744,checkout_start,07:22.8,102,,organic
6286,3868,page_view,09:48.8,404,,organic
8983,5276,page_view,21:22.0,205,,paid_ads
3905,2562,page_view,36:21.9,101,,organic
3906,2562,add_to_cart,38:21.9,101,,organic
3907,2562,checkout_start,39:21.9,101,,organic
3908,2562,payment_info,41:21.9,101,,organic
3909,2562,purchase,42:21.9,101,159.83,organic
2616,1887,page_view,45:49.4,404,,organic
5007,3151,page_view,06:15.7,404,,organic
7690,4608,page_view,11:04.6,404,,email
6367,3910,page_view,12:48.4,102,,organic
5008,3151,add_to_cart,17:15.7,404,,organic
7728,4624,page_view,19:18.2,205,,organic
7729,4624,add_to_cart,21:18.2,205,,organic
7730,4624,checkout_start,30:18.2,205,,organic
9871,5736,page_view,30:31.2,101,,paid_ads
7691,4608,add_to_cart,31:04.6,404,,email
7731,4624,payment_info,36:18.2,205,,organic
7732,4624,purchase,39:18.2,205,49.17,organic
4281,2761,page_view,40:30.0,305,,paid_ads
9872,5736,add_to_cart,45:31.2,101,,paid_ads
8795,5181,page_view,46:42.0,404,,organic
6377,3915,page_view,51:08.9,305,,organic
9873,5736,checkout_start,54:31.2,101,,paid_ads
3587,2402,page_view,55:53.2,404,,social
9874,5736,payment_info,58:31.2,101,,paid_ads
6378,3915,add_to_cart,01:08.9,305,,organic
9875,5736,purchase,03:31.2,101,33.85,paid_ads
6379,3915,checkout_start,09:08.9,305,,organic
1766,1415,page_view,09:19.2,205,,email
4776,3018,page_view,09:58.0,201,,organic
1767,1415,add_to_cart,14:19.2,205,,email
1768,1415,checkout_start,16:19.2,205,,email
6380,3915,payment_info,17:08.9,305,,organic
4582,2920,page_view,18:43.5,205,,email
1769,1415,payment_info,19:19.2,205,,email
8457,5005,page_view,22:03.5,305,,organic
6381,3915,purchase,22:08.9,305,61.82,organic
1770,1415,purchase,23:19.2,205,57.25,email
4161,2699,page_view,30:40.8,201,,social
4583,2920,add_to_cart,31:43.5,205,,email
4584,2920,checkout_start,32:43.5,205,,email
4585,2920,payment_info,35:43.5,205,,email
4586,2920,purchase,36:43.5,205,68.35,email
8919,5241,page_view,48:24.5,205,,organic
1315,1185,page_view,10:13.8,404,,social
9354,5478,page_view,10:41.1,205,,paid_ads
6388,3921,page_view,56:48.1,101,,social
7082,4314,page_view,01:25.0,205,,paid_ads
8142,4839,page_view,12:07.5,404,,email
7083,4314,add_to_cart,14:25.0,205,,paid_ads
7084,4314,checkout_start,16:25.0,205,,paid_ads
1438,1251,page_view,20:39.0,205,,paid_ads
7085,4314,payment_info,21:25.0,205,,paid_ads
7086,4314,purchase,22:25.0,205,159.9,paid_ads
1439,1251,add_to_cart,22:39.0,205,,paid_ads
6689,4085,page_view,25:41.0,205,,organic
8143,4839,add_to_cart,26:07.5,404,,email
3074,2128,page_view,27:27.8,305,,organic
1440,1251,checkout_start,31:39.0,205,,paid_ads
5394,3371,page_view,33:17.6,102,,social
1441,1251,payment_info,39:39.0,205,,paid_ads
3103,2143,page_view,40:08.8,101,,social
1442,1251,purchase,42:39.0,205,194.7,paid_ads
5293,3314,page_view,44:38.9,101,,email
4855,3063,page_view,45:49.0,305,,organic
5294,3314,add_to_cart,56:38.9,101,,email
4425,2837,page_view,01:13.3,205,,paid_ads
4426,2837,add_to_cart,05:13.3,205,,paid_ads
4427,2837,checkout_start,13:13.3,205,,paid_ads
4428,2837,payment_info,15:13.3,205,,paid_ads
4520,2886,page_view,18:20.7,201,,organic
4429,2837,purchase,19:13.3,205,132.04,paid_ads
7769,4646,page_view,25:30.7,404,,paid_ads
9999,5796,page_view,25:38.7,101,,organic
1837,1452,page_view,28:22.0,305,,organic
1838,1452,add_to_cart,34:22.0,305,,organic
9151,5366,page_view,35:09.3,102,,organic
9152,5366,add_to_cart,37:09.3,102,,organic
9153,5366,checkout_start,38:09.3,102,,organic
7840,4679,page_view,05:39.2,404,,social
7453,4485,page_view,19:30.5,205,,organic
9566,5578,page_view,32:40.3,102,,social
9940,5772,page_view,34:26.7,102,,organic
7454,4485,add_to_cart,37:30.5,205,,organic
2730,1943,page_view,39:16.5,201,,paid_ads
7455,4485,checkout_start,40:30.5,205,,organic
9376,5488,page_view,45:04.4,305,,organic
4619,2934,page_view,46:20.7,201,,social
7456,4485,payment_info,46:30.5,205,,organic
7457,4485,purchase,51:30.5,205,192.01,organic
4620,2934,add_to_cart,54:20.7,201,,social
9377,5488,add_to_cart,56:04.4,305,,organic
9378,5488,checkout_start,02:04.4,305,,organic
7752,4638,page_view,09:00.5,305,,social
9379,5488,payment_info,10:04.4,305,,organic
9380,5488,purchase,11:04.4,305,39.8,organic
10236,5923,page_view,23:10.2,205,,email
5821,3602,page_view,36:02.8,101,,organic
5822,3602,add_to_cart,55:02.8,101,,organic
5823,3602,checkout_start,56:02.8,101,,organic
5824,3602,payment_info,00:02.8,101,,organic
5825,3602,purchase,01:02.8,101,139.72,organic
5225,3273,page_view,16:32.0,404,,paid_ads
1277,1165,page_view,18:49.7,305,,social
6942,4231,page_view,19:56.3,205,,organic
4791,3029,page_view,29:50.9,201,,organic
6943,4231,add_to_cart,31:56.3,205,,organic
7362,4440,page_view,33:30.2,201,,social
1296,1175,page_view,34:17.5,101,,organic
3807,2514,page_view,35:01.9,201,,email
4792,3029,add_to_cart,37:50.9,201,,organic
4793,3029,checkout_start,40:50.9,201,,organic
3494,2354,page_view,43:39.9,102,,email
3719,2463,page_view,44:05.7,305,,organic
4794,3029,payment_info,45:50.9,201,,organic
3495,2354,add_to_cart,51:39.9,102,,email
3720,2463,add_to_cart,55:05.7,305,,organic
3721,2463,checkout_start,57:05.7,305,,organic
3722,2463,payment_info,00:05.7,305,,organic
3723,2463,purchase,02:05.7,305,137.31,organic
9722,5659,page_view,02:52.3,101,,organic
8298,4920,page_view,04:04.3,101,,paid_ads
8299,4920,add_to_cart,06:04.3,101,,paid_ads
5349,3344,page_view,06:40.7,404,,organic
7076,4309,page_view,22:44.2,201,,organic
7077,4309,add_to_cart,32:44.2,201,,organic
9898,5753,page_view,36:57.3,205,,social
3599,2408,page_view,47:38.1,205,,organic
10161,5887,page_view,50:52.0,101,,social
3600,2408,add_to_cart,00:38.1,205,,organic
6433,3949,page_view,04:30.9,205,,organic
9933,5769,page_view,13:11.7,305,,organic
6434,3949,add_to_cart,14:30.9,205,,organic
9658,5628,page_view,14:31.9,305,,email
1436,1249,page_view,15:32.4,404,,social
4384,2821,page_view,16:16.3,205,,paid_ads
3688,2448,page_view,20:20.6,201,,paid_ads
4385,2821,add_to_cart,21:16.3,205,,paid_ads
4386,2821,checkout_start,28:16.3,205,,paid_ads
4387,2821,payment_info,31:16.3,205,,paid_ads
4388,2821,purchase,33:16.3,205,192.36,paid_ads
7250,4384,page_view,34:00.9,305,,social
2852,1999,page_view,34:18.8,101,,social
9885,5743,page_view,39:50.3,205,,organic
3450,2328,page_view,47:53.9,305,,organic
3252,2219,page_view,51:20.0,205,,social
3744,2484,page_view,51:50.3,101,,social
3253,2219,add_to_cart,53:20.0,205,,social
3254,2219,checkout_start,56:20.0,205,,social
3255,2219,payment_info,59:20.0,205,,social
3256,2219,purchase,04:20.0,205,21.92,social
7821,4672,page_view,22:40.9,205,,email
7928,4721,page_view,23:14.3,305,,organic
5836,3608,page_view,23:39.1,101,,organic
6051,3726,page_view,32:41.5,305,,organic
1836,1451,page_view,38:56.3,305,,paid_ads
7929,4721,add_to_cart,39:14.3,305,,organic
5837,3608,add_to_cart,42:39.1,101,,organic
5838,3608,checkout_start,51:39.1,101,,organic
5839,3608,payment_info,56:39.1,101,,organic
8664,5114,page_view,59:18.7,305,,paid_ads
5840,3608,purchase,00:39.1,101,148.3,organic
8665,5114,add_to_cart,02:18.7,305,,paid_ads
8666,5114,checkout_start,04:18.7,305,,paid_ads
8667,5114,payment_info,10:18.7,305,,paid_ads
4376,2813,page_view,11:40.0,102,,organic
8668,5114,purchase,13:18.7,305,32.75,paid_ads
6703,4094,page_view,30:11.3,404,,organic
4393,2824,page_view,36:32.7,201,,organic
4394,2824,add_to_cart,42:32.7,201,,organic
4395,2824,checkout_start,44:32.7,201,,organic
6894,4204,page_view,47:31.2,201,,paid_ads
6895,4204,add_to_cart,56:31.2,201,,paid_ads
7758,4640,page_view,00:44.9,102,,social
9253,5426,page_view,05:49.6,404,,email
5563,3470,page_view,12:39.1,101,,paid_ads
9254,5426,add_to_cart,14:49.6,404,,email
9163,5370,page_view,16:56.3,404,,organic
9255,5427,page_view,26:18.4,305,,organic
3865,2546,page_view,45:53.8,205,,social
9349,5475,page_view,04:24.1,305,,organic
9350,5475,add_to_cart,07:24.1,305,,organic
3830,2531,page_view,07:24.7,404,,organic
8761,5162,page_view,07:47.7,404,,organic
3984,2610,page_view,12:11.3,305,,email
1455,1259,page_view,13:06.3,101,,organic
6960,4240,page_view,16:55.1,305,,paid_ads
3985,2610,add_to_cart,27:11.3,305,,email
8908,5238,page_view,27:35.3,201,,organic
6961,4240,add_to_cart,27:55.1,305,,paid_ads
1456,1259,add_to_cart,32:06.3,101,,organic
3220,2200,page_view,34:29.3,404,,organic
6962,4240,checkout_start,34:55.1,305,,paid_ads
3986,2610,checkout_start,37:11.3,305,,email
1457,1259,checkout_start,42:06.3,101,,organic
3987,2610,payment_info,42:11.3,305,,email
3988,2610,purchase,47:11.3,305,94.47,email
2323,1729,page_view,48:37.5,305,,paid_ads
1458,1259,payment_info,49:06.3,101,,organic
1459,1259,purchase,53:06.3,101,172.88,organic
10146,5876,page_view,57:52.0,205,,organic
8197,4867,page_view,01:54.0,101,,social
3169,2178,page_view,26:36.6,102,,email
3005,2091,page_view,45:57.1,102,,paid_ads
7238,4378,page_view,54:10.1,101,,social
6205,3813,page_view,14:32.7,101,,organic
9305,5455,page_view,47:42.9,201,,paid_ads
1246,1141,page_view,00:10.1,201,,paid_ads
1233,1133,page_view,13:04.2,102,,organic
2194,1653,page_view,24:00.7,404,,social
4785,3023,page_view,26:26.7,201,,organic
3139,2166,page_view,29:04.2,205,,email
9645,5623,page_view,34:51.3,102,,email
5653,3514,page_view,36:58.0,201,,organic
9646,5623,add_to_cart,41:51.3,102,,email
5654,3514,add_to_cart,41:58.0,201,,organic
5887,3628,page_view,43:26.7,201,,social
9647,5623,checkout_start,44:51.3,102,,email
7024,4283,page_view,45:19.8,205,,organic
9648,5623,payment_info,46:51.3,102,,email
5655,3514,checkout_start,47:58.0,201,,organic
9649,5623,purchase,49:51.3,102,163,email
7025,4283,add_to_cart,54:19.8,205,,organic
5656,3514,payment_info,55:58.0,201,,organic
5920,3649,page_view,56:41.5,201,,social
5657,3514,purchase,58:58.0,201,180.99,organic
7026,4283,checkout_start,00:19.8,205,,organic
7027,4283,payment_info,05:19.8,205,,organic
7028,4283,purchase,06:19.8,205,64.53,organic
3393,2293,page_view,11:35.1,101,,organic
6185,3798,page_view,16:08.2,101,,organic
2689,1927,page_view,23:07.4,305,,email
3394,2293,add_to_cart,30:35.1,101,,organic
3395,2293,checkout_start,32:35.1,101,,organic
2690,1927,add_to_cart,43:07.4,305,,email
6305,3878,page_view,44:39.4,201,,organic
2691,1927,checkout_start,47:07.4,305,,email
2692,1927,payment_info,49:07.4,305,,email
3167,2177,page_view,53:03.8,102,,organic
2693,1927,purchase,54:07.4,305,39.1,email
7774,4649,page_view,57:09.9,305,,email
2345,1738,page_view,00:05.4,102,,organic
3168,2177,add_to_cart,04:03.8,102,,organic
4746,3001,page_view,04:45.7,404,,social
8719,5141,page_view,11:35.2,201,,organic
6034,3720,page_view,14:20.5,205,,email
6035,3720,add_to_cart,27:20.5,205,,email
6036,3720,checkout_start,30:20.5,205,,email
6037,3720,payment_info,33:20.5,205,,email
6038,3720,purchase,38:20.5,205,21.11,email
2769,1960,page_view,00:40.4,305,,organic
2770,1960,add_to_cart,07:40.4,305,,organic
2771,1960,checkout_start,10:40.4,305,,organic
8045,4786,page_view,20:29.5,101,,paid_ads
9616,5607,page_view,28:21.0,201,,social
5908,3640,page_view,30:41.8,205,,paid_ads
9662,5630,page_view,31:03.8,305,,organic
5909,3640,add_to_cart,40:41.8,205,,paid_ads
9663,5630,add_to_cart,42:03.8,305,,organic
5910,3640,checkout_start,44:41.8,205,,paid_ads
4861,3069,page_view,55:07.0,305,,organic
7964,4738,page_view,55:08.0,101,,social
2229,1676,page_view,58:00.6,201,,email
8793,5179,page_view,01:09.7,404,,organic
3489,2349,page_view,10:20.7,101,,email
3415,2308,page_view,12:26.5,101,,paid_ads
1503,1282,page_view,45:23.1,101,,social
3102,2142,page_view,47:09.2,101,,social
4290,2768,page_view,20:54.2,201,,email
4291,2768,add_to_cart,39:54.2,201,,email
4292,2768,checkout_start,41:54.2,201,,email
4293,2768,payment_info,47:54.2,201,,email
9508,5549,page_view,49:06.0,101,,social
4294,2768,purchase,50:54.2,201,81,email
8924,5244,page_view,52:31.3,101,,paid_ads
7092,4316,page_view,54:17.3,305,,paid_ads
3728,2468,page_view,58:55.4,101,,organic
1462,1261,page_view,59:58.7,201,,social
7451,4483,page_view,10:36.8,201,,organic
1463,1261,add_to_cart,11:58.7,201,,social
3294,2243,page_view,18:08.7,205,,organic
3295,2243,add_to_cart,25:08.7,205,,organic
3296,2243,checkout_start,26:08.7,205,,organic
3297,2243,payment_info,33:08.7,205,,organic
3298,2243,purchase,34:08.7,205,131.6,organic
5135,3217,page_view,41:55.6,205,,organic
5339,3334,page_view,42:29.4,305,,social
5136,3217,add_to_cart,49:55.6,205,,organic
7199,4363,page_view,51:18.0,102,,organic
7200,4363,add_to_cart,05:18.0,102,,organic
7201,4363,checkout_start,11:18.0,102,,organic
7202,4363,payment_info,19:18.0,102,,organic
7203,4363,purchase,23:18.0,102,168.49,organic
3597,2406,page_view,27:04.3,201,,social
2030,1547,page_view,28:32.4,205,,paid_ads
5890,3630,page_view,31:53.4,201,,social
7093,4317,page_view,33:48.8,205,,email
3703,2455,page_view,40:14.6,102,,organic
3115,2152,page_view,44:44.0,305,,email
10031,5813,page_view,55:33.1,101,,paid_ads
9063,5316,page_view,57:11.3,404,,social
5435,3390,page_view,00:34.8,102,,email
9501,5546,page_view,09:36.1,305,,organic
10234,5921,page_view,16:20.8,404,,social
1690,1383,page_view,39:55.2,101,,organic
1691,1383,add_to_cart,49:55.2,101,,organic
6020,3716,page_view,51:29.5,102,,email
4960,3124,page_view,53:51.8,201,,social
1692,1383,checkout_start,56:55.2,101,,organic
6021,3716,add_to_cart,03:29.5,102,,email
1693,1383,payment_info,03:55.2,101,,organic
6022,3716,checkout_start,04:29.5,102,,email
2627,1894,page_view,04:36.0,404,,paid_ads
1694,1383,purchase,06:55.2,101,61.55,organic
6023,3716,payment_info,12:29.5,102,,email
6024,3716,purchase,16:29.5,102,76.95,email
1040,1020,page_view,17:57.8,101,,social
4382,2819,page_view,40:05.6,101,,social
3197,2191,page_view,45:55.1,305,,social
1249,1144,page_view,50:19.1,101,,organic
4380,2817,page_view,10:05.3,102,,social
7135,4334,page_view,11:15.0,305,,email
5809,3595,page_view,18:53.4,201,,social
5854,3613,page_view,28:51.2,305,,social
2220,1671,page_view,29:21.8,102,,email
7950,4729,page_view,31:41.1,201,,paid_ads
3736,2476,page_view,40:01.3,101,,social
6590,4028,page_view,48:42.6,102,,organic
4572,2914,page_view,00:51.0,305,,organic
3228,2208,page_view,01:23.4,305,,organic
5333,3329,page_view,03:35.3,305,,organic
4573,2914,add_to_cart,08:51.0,305,,organic
6522,3996,page_view,13:30.2,102,,paid_ads
1991,1526,page_view,20:00.4,404,,social
5442,3395,page_view,20:34.1,404,,paid_ads
5443,3395,add_to_cart,35:34.1,404,,paid_ads
5444,3395,checkout_start,45:34.1,404,,paid_ads
2452,1799,page_view,56:05.8,305,,social
6134,3777,page_view,10:24.0,404,,organic
5575,3477,page_view,11:17.7,404,,organic
5192,3245,page_view,11:48.0,102,,organic
10286,5951,page_view,16:27.7,102,,social
3771,2498,page_view,20:17.1,404,,social
6135,3777,add_to_cart,29:24.0,404,,organic
6136,3777,checkout_start,38:24.0,404,,organic
6137,3777,payment_info,42:24.0,404,,organic
9001,5288,page_view,44:02.4,102,,social
6138,3777,purchase,47:24.0,404,56.01,organic
2894,2027,page_view,50:15.0,102,,organic
6195,3807,page_view,12:33.5,305,,organic
3535,2374,page_view,24:21.5,201,,organic
1210,1122,page_view,27:53.8,305,,email
2197,1656,page_view,29:32.9,201,,paid_ads
1211,1122,add_to_cart,31:53.8,305,,email
5505,3431,page_view,34:26.7,102,,organic
1212,1122,checkout_start,35:53.8,305,,email
1213,1122,payment_info,37:53.8,305,,email
5342,3337,page_view,38:37.0,101,,organic
4782,3020,page_view,04:19.9,102,,social
10128,5862,page_view,22:53.8,404,,email
8072,4801,page_view,22:58.1,404,,social
8073,4801,add_to_cart,25:58.1,404,,social
10129,5862,add_to_cart,28:53.8,404,,email
8074,4801,checkout_start,30:58.1,404,,social
8075,4801,payment_info,32:58.1,404,,social
1543,1306,page_view,33:32.4,101,,organic
7778,4652,page_view,34:21.4,101,,organic
8076,4801,purchase,35:58.1,404,54.22,social
8825,5196,page_view,36:40.0,102,,organic
7779,4652,add_to_cart,38:21.4,101,,organic
7780,4652,checkout_start,43:21.4,101,,organic
2360,1747,page_view,55:55.6,201,,organic
2361,1747,add_to_cart,00:55.6,201,,organic
6428,3945,page_view,28:29.2,102,,organic
9849,5727,page_view,29:23.2,102,,organic
5193,3246,page_view,29:31.8,102,,social
8495,5027,page_view,38:56.7,305,,organic
3485,2345,page_view,43:06.2,305,,paid_ads
8496,5027,add_to_cart,46:56.7,305,,organic
8497,5027,checkout_start,50:56.7,305,,organic
5316,3320,page_view,53:35.6,101,,organic
8498,5027,payment_info,55:56.7,305,,organic
8499,5027,purchase,59:56.7,305,199.12,organic
8657,5107,page_view,02:04.0,205,,social
5317,3320,add_to_cart,08:35.6,101,,organic
2591,1873,page_view,14:41.2,404,,organic
5318,3320,checkout_start,16:35.6,101,,organic
6896,4205,page_view,29:20.5,101,,paid_ads
4152,2694,page_view,34:12.7,404,,organic
9850,5728,page_view,35:32.5,101,,social
9851,5728,add_to_cart,52:32.5,101,,social
9852,5728,checkout_start,55:32.5,101,,social
9853,5728,payment_info,57:32.5,101,,social
9854,5728,purchase,59:32.5,101,74.73,social
5327,3327,page_view,14:44.6,205,,organic
4713,2984,page_view,23:25.7,404,,organic
5328,3327,add_to_cart,23:44.6,205,,organic
4714,2984,add_to_cart,26:25.7,404,,organic
4715,2984,checkout_start,31:25.7,404,,organic
5329,3327,checkout_start,31:44.6,205,,organic
5330,3327,payment_info,37:44.6,205,,organic
1376,1219,page_view,39:24.6,101,,organic
4490,2866,page_view,41:03.2,205,,organic
5331,3327,purchase,41:44.6,205,91.84,organic
1886,1476,page_view,55:14.3,201,,social
6954,4236,page_view,58:34.6,305,,social
1377,1219,add_to_cart,59:24.6,101,,organic
8238,4886,page_view,00:01.5,102,,organic
1378,1219,checkout_start,01:24.6,101,,organic
1379,1219,payment_info,08:24.6,101,,organic
7545,4527,page_view,09:55.3,305,,social
2599,1878,page_view,09:57.7,101,,paid_ads
1380,1219,purchase,13:24.6,101,23.88,organic
1460,1260,page_view,21:07.3,101,,email
1461,1260,add_to_cart,30:07.3,101,,email
5341,3336,page_view,37:02.3,201,,social
3231,2210,page_view,38:44.7,102,,organic
7926,4720,page_view,54:43.8,404,,social
2982,2077,page_view,54:55.5,305,,email
6598,4032,page_view,56:37.7,205,,email
9295,5449,page_view,59:07.8,101,,social
6599,4032,add_to_cart,01:37.7,205,,email
7927,4720,add_to_cart,01:43.8,404,,social
6600,4032,checkout_start,04:37.7,205,,email
2983,2077,add_to_cart,12:55.5,305,,email
2984,2077,checkout_start,15:55.5,305,,email
1094,1051,page_view,26:42.2,404,,social
5468,3410,page_view,31:15.1,305,,organic
2532,1840,page_view,35:13.3,404,,social
5064,3180,page_view,43:21.1,404,,paid_ads
6993,4261,page_view,52:26.3,305,,social
4181,2711,page_view,58:45.3,404,,organic
6994,4261,add_to_cart,59:26.3,305,,social
5640,3509,page_view,05:20.2,101,,email
4772,3014,page_view,14:03.1,404,,social
5641,3509,add_to_cart,17:20.2,101,,email
5642,3509,checkout_start,27:20.2,101,,email
5643,3509,payment_info,34:20.2,101,,email
5952,3672,page_view,36:26.6,102,,social
8501,5029,page_view,36:45.2,305,,social
5644,3509,purchase,39:20.2,101,29.93,email
3511,2362,page_view,06:12.5,102,,social
9814,5706,page_view,15:45.0,404,,social
8900,5235,page_view,18:04.2,101,,social
8901,5235,add_to_cart,22:04.2,101,,social
8902,5235,checkout_start,25:04.2,101,,social
8903,5235,payment_info,30:04.2,101,,social
8904,5235,purchase,32:04.2,101,68.09,social
7953,4732,page_view,39:13.1,305,,paid_ads
3051,2110,page_view,39:46.4,101,,paid_ads
8094,4813,page_view,01:50.6,205,,organic
10235,5922,page_view,08:52.5,102,,organic
4121,2678,page_view,21:20.0,404,,social
10025,5811,page_view,26:17.0,102,,organic
10026,5811,add_to_cart,30:17.0,102,,organic
3942,2582,page_view,30:49.0,205,,organic
3943,2582,add_to_cart,32:49.0,205,,organic
3944,2582,checkout_start,35:49.0,205,,organic
10027,5811,checkout_start,37:17.0,102,,organic
3945,2582,payment_info,37:49.0,205,,organic
3946,2582,purchase,41:49.0,205,170.09,organic
3468,2336,page_view,42:39.3,101,,organic
10028,5811,payment_info,45:17.0,102,,organic
3877,2550,page_view,49:28.0,404,,paid_ads
10029,5811,purchase,50:17.0,102,103.66,organic
3878,2550,add_to_cart,55:28.0,404,,paid_ads
3879,2550,checkout_start,04:28.0,404,,paid_ads
9116,5343,page_view,05:21.2,205,,paid_ads
10214,5913,page_view,06:12.9,101,,social
3880,2550,payment_info,07:28.0,404,,paid_ads
3881,2550,purchase,08:28.0,404,187.48,paid_ads
6619,4043,page_view,10:50.3,404,,email
1621,1349,page_view,12:38.9,102,,organic
6620,4043,add_to_cart,13:50.3,404,,email
9117,5343,add_to_cart,14:21.2,205,,paid_ads
6621,4043,checkout_start,18:50.3,404,,email
2063,1565,page_view,22:50.2,305,,organic
1622,1349,add_to_cart,23:38.9,102,,organic
6622,4043,payment_info,23:50.3,404,,email
6623,4043,purchase,25:50.3,404,116.66,email
1623,1349,checkout_start,31:38.9,102,,organic
2081,1579,page_view,36:08.0,101,,social
1624,1349,payment_info,37:38.9,102,,organic
6944,4232,page_view,40:29.5,102,,paid_ads
2508,1832,page_view,40:53.6,102,,organic
8080,4805,page_view,41:27.4,101,,paid_ads
1625,1349,purchase,42:38.9,102,124.2,organic
4522,2888,page_view,44:16.3,101,,social
2509,1832,add_to_cart,46:53.6,102,,organic
6945,4232,add_to_cart,50:29.5,102,,paid_ads
2510,1832,checkout_start,51:53.6,102,,organic
2511,1832,payment_info,53:53.6,102,,organic
6788,4139,page_view,55:14.2,201,,organic
2512,1832,purchase,58:53.6,102,96.27,organic
6987,4257,page_view,59:51.2,102,,paid_ads
6946,4232,checkout_start,00:29.5,102,,paid_ads
1148,1086,page_view,22:11.5,102,,organic
4768,3011,page_view,22:25.0,305,,social
5948,3669,page_view,25:37.6,305,,organic
6098,3756,page_view,28:06.9,101,,organic
2768,1959,page_view,35:12.4,305,,organic
1149,1086,add_to_cart,37:11.5,102,,organic
1808,1437,page_view,39:02.5,205,,social
4769,3011,add_to_cart,40:25.0,305,,social
9518,5558,page_view,45:56.6,101,,email
3518,2365,page_view,53:00.2,101,,paid_ads
9519,5558,add_to_cart,05:56.6,101,,email
3416,2309,page_view,09:14.5,102,,organic
2104,1594,page_view,24:13.6,305,,social
6716,4101,page_view,57:36.3,305,,organic
1240,1136,page_view,59:07.9,101,,social
6717,4101,add_to_cart,01:36.3,305,,organic
1741,1402,page_view,09:36.2,305,,organic
6718,4101,checkout_start,11:36.3,305,,organic
6719,4101,payment_info,19:36.3,305,,organic
5406,3375,page_view,42:20.6,205,,paid_ads
5408,3377,page_view,42:21.1,205,,organic
5409,3377,add_to_cart,55:21.1,205,,organic
5410,3377,checkout_start,03:21.1,205,,organic
5411,3377,payment_info,05:21.1,205,,organic
9304,5454,page_view,05:29.2,102,,organic
5412,3377,purchase,06:21.1,205,118.97,organic
2199,1658,page_view,07:30.1,305,,social
4950,3120,page_view,19:57.1,101,,email
4951,3120,add_to_cart,24:57.1,101,,email
1523,1292,page_view,26:11.3,305,,organic
9369,5485,page_view,35:23.8,101,,organic
1524,1292,add_to_cart,42:11.3,305,,organic
